"Year","Header","Source","URL"
2016,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2016,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2016,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2016,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2016,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2016,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2016,"Cars.com - Official Site","www.cars.com","www.cars.com"
2016,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2016,"Disney Cars","cars.disney.com","cars.disney.com"
2016,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2016,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2016,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2016,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2016,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2016,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2016,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2016,"Cars.com - Official Site","www.cars.com","www.cars.com"
2016,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2016,"Disney Cars","cars.disney.com","cars.disney.com"
2016,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2016,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2016,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2016,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2016,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2016,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2016,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2017,"Cars.com - Official Site","www.cars.com","www.cars.com"
2017,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2017,"Disney Cars","cars.disney.com","cars.disney.com"
2017,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2017,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2017,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2017,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2017,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2017,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2017,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2017,"Cars.com - Official Site","www.cars.com","www.cars.com"
2017,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2017,"Disney Cars","cars.disney.com","cars.disney.com"
2017,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2017,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2017,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2017,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2017,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2017,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2017,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2017,"Cars.com - Official Site","www.cars.com","www.cars.com"
2017,"Disney Cars","cars.disney.com","cars.disney.com"
2017,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2017,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2017,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2017,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2017,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2017,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2017,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2017,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2018,"Cars.com - Official Site","www.cars.com","www.cars.com"
2018,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2018,"Disney Cars","cars.disney.com","cars.disney.com"
2018,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2018,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2018,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2018,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2018,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2018,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2018,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2018,"Cars.com - Official Site","www.cars.com","www.cars.com"
2018,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2018,"Disney Cars","cars.disney.com","cars.disney.com"
2018,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2018,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2018,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2018,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2018,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2018,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2018,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2018,"Cars.com - Official Site","www.cars.com","www.cars.com"
2018,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2018,"Disney Cars","cars.disney.com","cars.disney.com"
2018,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2018,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2018,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2018,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2018,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2018,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2018,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2019,"Cars.com - Official Site","www.cars.com","www.cars.com"
2019,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2019,"Disney Cars","cars.disney.com","cars.disney.com"
2019,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2019,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2019,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2019,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2019,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2019,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2019,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2019,"Cars.com - Official Site","www.cars.com","www.cars.com"
2019,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2019,"Disney Cars","cars.disney.com","cars.disney.com"
2019,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2019,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2019,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2019,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2019,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2019,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2019,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2019,"Cars.com - Official Site","www.cars.com","www.cars.com"
2019,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2019,"Disney Cars","cars.disney.com","cars.disney.com"
2019,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2019,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2019,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2019,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2019,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2019,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2019,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2020,"Cars.com - Official Site","www.cars.com","www.cars.com"
2020,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2020,"Disney Cars","cars.disney.com","cars.disney.com"
2020,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2020,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2020,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2020,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2020,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2020,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2020,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2020,"Cars.com - Official Site","www.cars.com","www.cars.com"
2020,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2020,"Disney Cars","cars.disney.com","cars.disney.com"
2020,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2020,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2020,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2020,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2020,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2020,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2020,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2020,"Cars.com - Official Site","www.cars.com","www.cars.com"
2020,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2020,"Disney Cars","cars.disney.com","cars.disney.com"
2020,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2020,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2020,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2020,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2020,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2020,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2020,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2021,"Cars.com - Official Site","www.cars.com","www.cars.com"
2021,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2021,"Disney Cars","cars.disney.com","cars.disney.com"
2021,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2021,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2021,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2021,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2021,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2021,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2021,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2021,"Cars.com - Official Site","www.cars.com","www.cars.com"
2021,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2021,"Disney Cars","cars.disney.com","cars.disney.com"
2021,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2021,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2021,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2021,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2021,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2021,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2021,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2021,"Cars.com - Official Site","www.cars.com","www.cars.com"
2021,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2021,"Disney Cars","cars.disney.com","cars.disney.com"
2021,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2021,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2021,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2021,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2021,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2021,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2021,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2022,"Cars.com - Official Site","www.cars.com","www.cars.com"
2022,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2022,"Disney Cars","cars.disney.com","cars.disney.com"
2022,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2022,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2022,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2022,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2022,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2022,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2022,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2022,"Cars.com - Official Site","www.cars.com","www.cars.com"
2022,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2022,"Disney Cars","cars.disney.com","cars.disney.com"
2022,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2022,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2022,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2022,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2022,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2022,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2022,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2022,"Cars.com - Official Site","www.cars.com","www.cars.com"
2022,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2022,"Disney Cars","cars.disney.com","cars.disney.com"
2022,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2022,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2022,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2022,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2022,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2022,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2022,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2023,"Cars.com - Official Site","www.cars.com","www.cars.com"
2023,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2023,"Disney Cars","cars.disney.com","cars.disney.com"
2023,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2023,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2023,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2023,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2023,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2023,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2023,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2023,"Cars.com - Official Site","www.cars.com","www.cars.com"
2023,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2023,"Disney Cars","cars.disney.com","cars.disney.com"
2023,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2023,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2023,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2023,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2023,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2023,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2023,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2023,"Cars.com - Official Site","www.cars.com","www.cars.com"
2023,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2023,"Disney Cars","cars.disney.com","cars.disney.com"
2023,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2023,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2023,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2023,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2023,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2023,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2023,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2024,"Cars.com - Official Site","www.cars.com","www.cars.com"
2024,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2024,"Disney Cars","cars.disney.com","cars.disney.com"
2024,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2024,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2024,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2024,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2024,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2024,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2024,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2024,"Cars.com - Official Site","www.cars.com","www.cars.com"
2024,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2024,"Disney Cars","cars.disney.com","cars.disney.com"
2024,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2024,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2024,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2024,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2024,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2024,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2024,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2024,"Cars.com - Official Site","www.cars.com","www.cars.com"
2024,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2024,"Disney Cars","cars.disney.com","cars.disney.com"
2024,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2024,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2024,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2024,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2024,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2024,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2024,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2025,"Cars.com - Official Site","www.cars.com","www.cars.com"
2025,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2025,"Disney Cars","cars.disney.com","cars.disney.com"
2025,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2025,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2025,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2025,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2025,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2025,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2025,"Cars (2006) | Disney Cars","cars.disney.com","cars.disney.com/cars"
2025,"Cars.com - Official Site","www.cars.com","www.cars.com"
2025,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2025,"Disney Cars","cars.disney.com","cars.disney.com"
2025,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2025,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2025,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2025,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2025,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2025,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2025,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2025,"Cars.com - Official Site","www.cars.com","www.cars.com"
2025,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2025,"Disney Cars","cars.disney.com","cars.disney.com"
2025,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2025,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2025,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2025,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2025,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2025,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2025,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2026,"Cars.com - Official Site","www.cars.com","www.cars.com"
2026,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2026,"Disney Cars","cars.disney.com","cars.disney.com"
2026,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2026,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
2026,"Cars.com – New & Used Cars - Android Apps on Google Play","play.google.com","play.google.com/.../apps/details?id=com.cars.android"
2026,"Cars: Fast as Lightning – Games on Microsoft Store","www.microsoft.com","www.microsoft.com/en-us/store/p/cars-fast-as-lightning/9..."
2026,"Edmunds.com - Official Site","www.edmunds.com","www.edmunds.com"
2026,"Cars: Coupes, Sedans - Hatchbacks | Chevrolet","www.chevrolet.com","www.chevrolet.com/car.html"
2026,"Car and Driver - Official Site","www.caranddriver.com","www.caranddriver.com"
2026,"Cars.com - Official Site","www.cars.com","www.cars.com"
2026,"AutoTrader.com - Official Site","www.autotrader.com","www.autotrader.com"
2026,"Disney Cars","cars.disney.com","cars.disney.com"
2026,"Cars (2006) - IMDb","www.imdb.com","www.imdb.com/title/tt0317219"
2026,"Cars.com on the App Store","itunes.apple.com","itunes.apple.com/us/app/cars.com/id353263352?mt=8"
